[9, 9, 9, 8, 6, 3]
[9, 9, 9, 8, 6, 2]
[9, 9, 9, 8, 5, 5]
[9, 9, 9, 8, 5, 4]
[9, 9, 9, 8, 5, 3]
[9, 9, 9, 8, 5, 2]
[9, 9, 9, 7, 7, 7]
[9, 9, 9, 7, 7, 6]
[9, 9, 9, 7, 7, 5]
[9, 9, 9, 7, 7, 4]
[9, 9, 9, 7, 7, 3]
[9, 9, 9, 7, 7, 2]
[9, 9, 9, 7, 6, 6]
[9, 9, 9, 7, 6, 5]
[9, 9, 9, 7, 6, 4]
[9, 9, 9, 7, 6, 3]
[9, 9, 9, 7, 6, 2]
[9, 9, 9, 7, 5, 5]
[9, 9, 9, 7, 5, 4]
[9, 9, 9, 7, 5, 3]
[9, 9, 9, 7, 5, 2]
[9, 9, 9, 7, 4, 4]
[9, 9, 9, 7, 4, 3]
[9, 9, 9, 7, 4, 2]
[9, 9, 8, 8, 8, 8]
[9, 9, 8, 8, 8, 7]
[9, 9, 8, 8, 8, 6]
[9, 9, 8, 8, 8, 5]
[9, 9, 8, 8, 8, 4]
[9, 9, 8, 8, 8, 3]
[9, 9, 8, 8, 8, 2]
[9, 9, 8, 8, 7, 7]
[9, 9, 8, 8, 7, 6]
[9, 9, 8, 8, 7, 5]
[9, 9, 8, 8, 7, 4]
[9, 9, 8, 8, 7, 3]
[9, 9, 8, 8, 7, 2]
[9, 9, 8, 8, 6, 6]
[9, 9, 8, 8, 6, 5]
[9, 9, 8, 8, 6, 4]
[9, 9, 8, 8, 6, 3]
[9, 9, 8, 8, 6, 2]
[9, 9, 8, 8, 5, 5]
[9, 9, 8, 8, 5, 4]
[9, 9, 8, 8, 5, 3]
[9, 9, 8, 8, 5, 2]
[9, 9, 8, 8, 4, 4]
[9, 9, 8, 8, 4, 3]
[9, 9, 8, 8, 4, 2]
[9, 9, 8, 7, 7, 7]
[9, 9, 8, 7, 7, 6]
[9, 9, 8, 7, 7, 5]
[9, 9, 8, 7, 7, 4]
